ID,country2,colldate,year_date
ERR5865940,GEO,2014,2014
ERR5865942,GEO,2014,2014
ERR5865943,GEO,2014,2014
ERR5865945,GEO,2014,2014
ERR5865949,GEO,2014,2014
ERR5865952,GEO,2014,2014
ERR5865954,GEO,2014,2014
ERR5865955,GEO,2014,2014
ERR5865957,GEO,2014,2014
ERR5865958,GEO,2014,2014
ERR5865959,GEO,2014,2014
ERR5865962,GEO,2014,2014
ERR5865964,GEO,2014,2014
ERR5865965,GEO,2014,2014
ERR5865966,GEO,2014,2014
ERR5865967,GEO,2014,2014
ERR5865968,GEO,2014,2014
ERR5865970,GEO,2014,2014
ERR5865974,GEO,2014,2014
ERR5865977,GEO,2014,2014
ERR5865978,GEO,2014,2014
ERR5865979,GEO,2014,2014
ERR5865980,GEO,2014,2014
ERR5865982,GEO,2014,2014
ERR5865984,GEO,2014,2014
ERR5865985,GEO,2014,2014
ERR5865987,GEO,2014,2014
ERR5865988,GEO,2014,2014
ERR5865992,GEO,2014,2014
ERR5866002,GEO,2014,2014
ERR5866088,GEO,NA,NA
ERR5866095,GEO,2015,2015
ERR5866274,GEO,NA,NA
ERR5866353,GEO,2015,2015
ERR5866378,GEO,NA,NA
ERR5866453,GEO,2016,2016
ERR5866483,GEO,2016,2016
ERR5866493,GEO,2016,2016
ERR5866494,GEO,2016,2016
ERR5866496,GEO,2016,2016
ERR5866500,GEO,2016,2016
ERR5866501,GEO,2016,2016
ERR5866510,GEO,2016,2016
ERR5866519,GEO,2016,2016
ERR5866588,GEO,2016,2016
ERR5863044,GEO,2014,2014
ERR5863045,GEO,NA,NA
ERR5863046,GEO,2014,2014
ERR5863047,GEO,2014,2014
ERR5863048,GEO,2016,2016
SRR5152896,GEO,2015,2015
SRR5152901,GEO,2015,2015
SRR5152903,GEO,2015,2015
SRR5152907,GEO,2015,2015
SRR5152915,GEO,2014,2014
SRR5152930,GEO,2015,2015
SRR5152938,GEO,2015,2015
SRR5152951,GEO,2015,2015
SRR5152953,GEO,2015,2015
SRR5153090,GEO,2015,2015
SRR5153095,GEO,2015,2015
SRR5153194,GEO,2014,2014
SRR5153213,GEO,2015,2015
SRR5153216,GEO,2014,2014
SRR5153220,GEO,2014,2014
SRR5153235,GEO,2015,2015
SRR5153255,GEO,2014,2014
SRR5153258,GEO,2014,2014
SRR5153266,GEO,2014,2014
SRR5153270,GEO,2014,2014
SRR5153315,GEO,2014,2014
SRR5153321,GEO,2015,2015
SRR5153324,GEO,2014,2014
SRR5153332,GEO,2014,2014
SRR5153596,GEO,2015,2015
SRR5153602,GEO,2015,2015
SRR3544720,GEO,2015,2015
SRR3544722,GEO,2014,2014
SRR3544725,GEO,2014,2014
SRR3544726,GEO,2014,2014
SRR3544736,GEO,2014,2014
SRR3544738,GEO,2015,2015
SRR3544742,GEO,2014,2014
SRR3544744,GEO,2014,2014
SRR3544752,GEO,2014,2014
SRR3510602,GEO,2015,2015
SRR11033589,GEO,2019,2019
SRR11033590,GEO,2019,2019
SRR11033591,GEO,2019,2019
SRR11033594,GEO,2019,2019
SRR11033596,GEO,2019,2019
SRR11033598,GEO,2019,2019
SRR11033600,GEO,2019,2019
SRR11033601,GEO,2019,2019
SRR11033602,GEO,2019,2019
SRR11033603,GEO,2019,2019
SRR11033604,GEO,2019,2019
SRR11033605,GEO,2019,2019
SRR11033606,GEO,2019,2019
SRR11033607,GEO,2019,2019
SRR11033608,GEO,2019,2019
SRR11033609,GEO,2019,2019
SRR11033611,GEO,2019,2019
SRR11033612,GEO,2019,2019
SRR11033613,GEO,2019,2019
SRR11033615,GEO,2019,2019
SRR11033616,GEO,2019,2019
SRR11033617,GEO,2019,2019
SRR11033618,GEO,2019,2019
SRR11033619,GEO,2019,2019
SRR11033621,GEO,2019,2019
SRR11033622,GEO,2019,2019
SRR11033623,GEO,2019,2019
SRR11033625,GEO,2019,2019
SRR11033628,GEO,2019,2019
SRR11033629,GEO,2019,2019
SRR11033630,GEO,2019,2019
SRR11033633,GEO,2019,2019
SRR11033634,GEO,2019,2019
SRR11033635,GEO,2019,2019
SRR11033636,GEO,2019,2019
SRR11033638,GEO,2019,2019
SRR11033640,GEO,2019,2019
SRR11033641,GEO,2019,2019
SRR11033642,GEO,2019,2019
SRR11033645,GEO,2019,2019
SRR11033646,GEO,2019,2019
SRR11033651,GEO,2019,2019
SRR11033652,GEO,2019,2019
SRR11033653,GEO,2019,2019
SRR11033657,GEO,2019,2019
SRR11033658,GEO,2019,2019
SRR11033659,GEO,2019,2019
SRR11033660,GEO,2019,2019
SRR11033661,GEO,2019,2019
SRR11033663,GEO,2019,2019
SRR11033666,GEO,2019,2019
SRR11033667,GEO,2019,2019
SRR11033669,GEO,2019,2019
SRR11033670,GEO,2019,2019
SRR11033672,GEO,2019,2019
SRR11033674,GEO,2019,2019
SRR11033677,GEO,2019,2019
SRR11033679,GEO,2019,2019
SRR11033682,GEO,2019,2019
SRR11033683,GEO,2019,2019
SRR11033684,GEO,2019,2019
SRR11033685,GEO,2019,2019
SRR11033689,GEO,2019,2019
SRR11033690,GEO,2019,2019
SRR11033694,GEO,2019,2019
SRR11033695,GEO,2019,2019
SRR11033696,GEO,2019,2019
SRR11033697,GEO,2019,2019
SRR11033698,GEO,2019,2019
SRR11033701,GEO,2019,2019
SRR11033703,GEO,2019,2019
SRR11033707,GEO,2019,2019
SRR11033709,GEO,2019,2019
SRR11033710,GEO,2019,2019
SRR11033711,GEO,2019,2019
SRR11033713,GEO,2019,2019
SRR11033714,GEO,2019,2019
SRR11033715,GEO,2019,2019
SRR11033718,GEO,2019,2019
SRR11033720,GEO,2019,2019
SRR11033727,GEO,2019,2019
SRR11033728,GEO,2019,2019
SRR11033729,GEO,2019,2019
SRR11033730,GEO,2019,2019
SRR11033733,GEO,2019,2019
SRR11033735,GEO,2019,2019
SRR11033736,GEO,2019,2019
SRR11033739,GEO,2019,2019
SRR11033741,GEO,2019,2019
SRR11033743,GEO,2019,2019
SRR11033748,GEO,2019,2019
SRR11033749,GEO,2019,2019
SRR11033750,GEO,2019,2019
SRR11033754,GEO,2019,2019
SRR11033757,GEO,2019,2019
SRR11033758,GEO,2019,2019
SRR11033762,GEO,2019,2019
SRR11033763,GEO,2019,2019
SRR11033764,GEO,2019,2019
SRR11033765,GEO,2019,2019
SRR11033767,GEO,2019,2019
SRR11033769,GEO,2019,2019
SRR11033770,GEO,2019,2019
SRR11033771,GEO,2019,2019
SRR11033772,GEO,2019,2019
SRR11033773,GEO,2019,2019
SRR11033774,GEO,2019,2019
SRR11033775,GEO,2019,2019
SRR11033776,GEO,2019,2019
SRR11033779,GEO,2019,2019
SRR11033780,GEO,2019,2019
ERR2704692,DEU,2011-11-15,2011
ERR2704693,DEU,2011-11-15,2011
SRR11443983,GHA,2015,2015
SRR11443989,GHA,2015,2015
SRR11443991,GHA,2012,2012
SRR11443995,GHA,2015,2015
SRR11443998,GHA,2015,2015
SRR11444017,GHA,2015,2015
SRR11444019,GHA,2015,2015
SRR11444029,GHA,2015,2015
SRR11444035,GHA,2012,2012
SRR11444058,GHA,2015,2015
SRR11444070,GHA,2015,2015
SRR11444072,GHA,2014,2014
SRR11444075,GHA,2014,2014
SRR11444079,GHA,2012,2012
SRR11444080,GHA,2014,2014
SRR11444081,GHA,2014,2014
SRR11444083,GHA,2014,2014
SRR11444086,GHA,2014,2014
SRR11443981,GHA,2015,2015
SRR11443986,GHA,2015,2015
SRR11444003,GHA,2015,2015
SRR11444007,GHA,2015,2015
SRR11444009,GHA,2015,2015
SRR11444011,GHA,2015,2015
SRR11444012,GHA,2015,2015
SRR11444015,GHA,2015,2015
SRR11444020,GHA,2015,2015
SRR11444021,GHA,2015,2015
SRR11444023,GHA,2015,2015
SRR11444027,GHA,2015,2015
SRR11444037,GHA,2015,2015
SRR11444041,GHA,2015,2015
SRR11444063,GHA,2015,2015
SRR11444069,GHA,2014,2014
SRR11444082,GHA,2014,2014
SRR11444084,GHA,2014,2014
SRR11444090,GHA,2012,2012
SRR11444094,GHA,2014,2014
SRR11444097,GHA,2014,2014
SRR11444098,GHA,2014,2014
SRR11444100,GHA,2014,2014
SRR11444101,GHA,2014,2014
SRR11444103,GHA,2014,2014
SRR11444105,GHA,2014,2014
SRR11444106,GHA,2014,2014
SRR11444108,GHA,2014,2014
SRR11444110,GHA,2014,2014
SRR11444111,GHA,2014,2014
SRR11444123,GHA,2014,2014
SRR11444124,GHA,2012,2012
SRR11444126,GHA,2014,2014
SRR11444128,GHA,2014,2014
SRR11444129,GHA,2014,2014
SRR11444131,GHA,2014,2014
SRR11444133,GHA,2014,2014
SRR11444138,GHA,2014,2014
SRR11444139,GHA,2014,2014
SRR11444145,GHA,2014,2014
SRR11444147,GHA,2014,2014
SRR11444148,GHA,2014,2014
SRR11444160,GHA,2014,2014
SRR11444161,GHA,2014,2014
SRR11444169,GHA,2014,2014
SRR11444170,GHA,2014,2014
SRR11444171,GHA,2014,2014
SRR11444174,GHA,2014,2014
SRR11444176,GHA,2014,2014
SRR11444179,GHA,2012,2012
SRR11444180,GHA,2014,2014
SRR11444182,GHA,2014,2014
SRR11444183,GHA,2014,2014
SRR11444185,GHA,2014,2014
SRR11444195,GHA,2014,2014
SRR11444200,GHA,2014,2014
SRR11444203,GHA,2014,2014
SRR11444205,GHA,2014,2014
SRR11444206,GHA,2014,2014
SRR11444208,GHA,2014,2014
SRR11444210,GHA,2013,2013
SRR11444211,GHA,2013,2013
SRR11444216,GHA,2013,2013
SRR11444217,GHA,2013,2013
SRR11444218,GHA,2013,2013
SRR11444219,GHA,2013,2013
SRR11444220,GHA,2013,2013
SRR11444223,GHA,2013,2013
SRR11444224,GHA,2012,2012
SRR11444225,GHA,2013,2013
SRR11444229,GHA,2013,2013
SRR11444231,GHA,2013,2013
SRR11444232,GHA,2013,2013
SRR11444233,GHA,2013,2013
SRR11444234,GHA,2013,2013
SRR11444236,GHA,2013,2013
SRR11444238,GHA,2013,2013
SRR11444239,GHA,2013,2013
SRR11444241,GHA,2013,2013
SRR11444242,GHA,2013,2013
SRR11444245,GHA,2013,2013
SRR11444250,GHA,2013,2013
SRR11444253,GHA,2013,2013
SRR11444255,GHA,2013,2013
SRR11444260,GHA,2013,2013
SRR11444261,GHA,2013,2013
SRR11444268,GHA,2012,2012
SRR11444273,GHA,2013,2013
SRR11444277,GHA,2013,2013
SRR11444280,GHA,2013,2013
SRR11444281,GHA,2013,2013
SRR11444283,GHA,2013,2013
SRR11444285,GHA,2013,2013
SRR11444292,GHA,2013,2013
SRR11444295,GHA,2013,2013
SRR11444296,GHA,2013,2013
SRR11444298,GHA,2013,2013
SRR11444299,GHA,2013,2013
SRR11444300,GHA,2013,2013
SRR11444301,GHA,2012,2012
SRR11444303,GHA,2013,2013
SRR11444304,GHA,2013,2013
SRR11444308,GHA,2013,2013
SRR11444310,GHA,2013,2013
SRR11444313,GHA,2012,2012
SRR11444315,GHA,2013,2013
SRR11444317,GHA,2013,2013
SRR11444321,GHA,2013,2013
SRR11444324,GHA,2013,2013
SRR11444327,GHA,2013,2013
SRR11444328,GHA,2013,2013
SRR11444330,GHA,2013,2013
SRR11444331,GHA,2013,2013
SRR11444334,GHA,2013,2013
SRR11444336,GHA,2012,2012
SRR11444342,GHA,2013,2013
SRR11444348,GHA,2013,2013
SRR11444353,GHA,2013,2013
SRR11444356,GHA,2013,2013
SRR11444359,GHA,2013,2013
SRR11444361,GHA,2013,2013
SRR11444365,GHA,2013,2013
SRR11444376,GHA,2016,2016
SRR11444378,GHA,2016,2016
SRR11444379,GHA,2016,2016
SRR11444382,GHA,2015,2015
SRR11444383,GHA,2015,2015
SRR11444385,GHA,2015,2015
SRR11444386,GHA,2015,2015
SRR11444388,GHA,2015,2015
SRR11444393,GHA,2015,2015
SRR11444394,GHA,2015,2015
SRR11444397,GHA,2015,2015
SRR11444398,GHA,2015,2015
SRR11444403,GHA,2012,2012
SRR11444407,GHA,2015,2015
SRR11444410,GHA,2015,2015
ERR1082113,GHA,2007-2014,2007
ERR1082114,GHA,2007-2014,2007
ERR1082115,GHA,2007-2014,2007
ERR1082116,GHA,2007-2014,2007
ERR1082117,GHA,2007-2014,2007
ERR1082119,GHA,2007-2014,2007
ERR1082120,GHA,2007-2014,2007
ERR1082122,GHA,2007-2014,2007
ERR1082123,GHA,2007-2014,2007
ERR1082124,GHA,2007-2014,2007
ERR1082125,GHA,2007-2014,2007
ERR1082126,GHA,2007-2014,2007
ERR1082127,GHA,2007-2014,2007
ERR1082128,GHA,2007-2014,2007
ERR1082129,GHA,2007-2014,2007
ERR1082130,GHA,2007-2014,2007
ERR1082131,GHA,2007-2014,2007
ERR1082132,GHA,2007-2014,2007
ERR1082133,GHA,2007-2014,2007
ERR1082136,GHA,2007-2014,2007
ERR1082137,GHA,2007-2014,2007
ERR1082139,GHA,2007-2014,2007
ERR1082143,GHA,2007-2014,2007
ERR1203052,GHA,2007-2014,2007
ERR1203054,GHA,2007-2014,2007
ERR1203055,GHA,2007-2014,2007
ERR1203057,GHA,2007-2014,2007
ERR1203058,GHA,2007-2014,2007
ERR1203059,GHA,2007-2014,2007
ERR1203060,GHA,2007-2014,2007
ERR1203061,GHA,2007-2014,2007
ERR1203062,GHA,2007-2014,2007
ERR1203065,GHA,2007-2014,2007
ERR1203066,GHA,2007-2014,2007
ERR1203068,GHA,2007-2014,2007
ERR1203069,GHA,2007-2014,2007
ERR1203070,GHA,2007-2014,2007
ERR1203074,GHA,2007-2014,2007
ERR1203076,GHA,2007-2014,2007
ERR1203077,GHA,2007-2014,2007
ERR1215461,GHA,2007-2014,2007
ERR1215462,GHA,2007-2014,2007
ERR1215465,GHA,2007-2014,2007
ERR1215471,GHA,2007-2014,2007
ERR1215473,GHA,2007-2014,2007
ERR1215476,GHA,2007-2014,2007
ERR1215477,GHA,2007-2014,2007
ERR1334049,GHA,2007-2014,2007
ERR1334050,GHA,2007-2014,2007
ERR1334051,GHA,2007-2014,2007
ERR1334053,GHA,2007-2014,2007
ERR234204,GHA,2007-2014,2007
ERR502471,GHA,2007-2014,2007
ERR502475,GHA,2007-2014,2007
ERR502477,GHA,2007-2014,2007
ERR502487,GHA,2007-2014,2007
ERR502491,GHA,2007-2014,2007
ERR702401,GHA,2007-2014,2007
ERR502494,GHA,2007-2014,2007
ERR502500,GHA,2007-2014,2007
ERR502501,GHA,2007-2014,2007
ERR502502,GHA,2007-2014,2007
ERR502503,GHA,2007-2014,2007
ERR502506,GHA,2007-2014,2007
ERR502509,GHA,2007-2014,2007
ERR502512,GHA,2007-2014,2007
ERR502513,GHA,2007-2014,2007
ERR502514,GHA,2007-2014,2007
ERR502515,GHA,2007-2014,2007
ERR502516,GHA,2007-2014,2007
ERR502522,GHA,2007-2014,2007
ERR502523,GHA,2007-2014,2007
ERR502527,GHA,2007-2014,2007
ERR502528,GHA,2007-2014,2007
ERR502530,GHA,2007-2014,2007
ERR502533,GHA,2007-2014,2007
ERR502534,GHA,2007-2014,2007
ERR502536,GHA,2007-2014,2007
ERR502537,GHA,2007-2014,2007
ERR702407,GHA,2007-2014,2007
ERR702410,GHA,2007-2014,2007
ERR702411,GHA,2007-2014,2007
ERR702414,GHA,2007-2014,2007
ERR702415,GHA,2007-2014,2007
ERR702416,GHA,2007-2014,2007
ERR702418,GHA,2007-2014,2007
ERR702424,GHA,2007-2014,2007
ERR702425,GHA,2007-2014,2007
ERR702426,GHA,2007-2014,2007
ERR702428,GHA,2007-2014,2007
ERR702430,GHA,2007-2014,2007
ERR702431,GHA,2007-2014,2007
ERR702432,GHA,2007-2014,2007
ERR702434,GHA,2007-2014,2007
ERR702435,GHA,2007-2014,2007
ERR702436,GHA,2007-2014,2007
ERR751294,GHA,2007-2014,2007
ERR751295,GHA,2007-2014,2007
ERR751296,GHA,2007-2014,2007
ERR751297,GHA,2007-2014,2007
ERR751299,GHA,2007-2014,2007
ERR751301,GHA,2007-2014,2007
ERR751302,GHA,2007-2014,2007
ERR751305,GHA,2007-2014,2007
ERR751308,GHA,2007-2014,2007
ERR751310,GHA,2007-2014,2007
ERR751311,GHA,2007-2014,2007
ERR751312,GHA,2007-2014,2007
ERR751313,GHA,2007-2014,2007
ERR751314,GHA,2007-2014,2007
ERR751315,GHA,2007-2014,2007
ERR751319,GHA,2007-2014,2007
ERR751321,GHA,2007-2014,2007
ERR751323,GHA,2007-2014,2007
ERR751324,GHA,2007-2014,2007
ERR751327,GHA,2007-2014,2007
ERR751328,GHA,2007-2014,2007
ERR751331,GHA,2007-2014,2007
ERR751334,GHA,2007-2014,2007
ERR751336,GHA,2007-2014,2007
ERR751339,GHA,2007-2014,2007
ERR751345,GHA,2007-2014,2007
ERR751348,GHA,2007-2014,2007
ERR841440,GHA,2007-2014,2007
ERR868539,GHA,2007-2014,2007
ERR978676,GRL,1992-2012,1992
ERR978703,GRL,1992-2012,1992
ERR978723,GRL,1992-2012,1992
ERR978764,GRL,1992-2012,1992
ERR978786,GRL,1992-2012,1992
ERR978792,GRL,1992-2012,1992
ERR978795,GRL,1992-2012,1992
ERR978805,GRL,1992-2012,1992
ERR978811,GRL,1992-2012,1992
ERR978827,GRL,1992-2012,1992
ERR978828,GRL,1992-2012,1992
ERR911950,GRL,1992-2012,1992
SRR1765871,GTM,2010,2010
SRR1765872,GTM,2010,2010
SRR1765877,GTM,2012,2012
SRR1765874,GTM,2010,2010
SRR6389896,GTM,2010,2010
SRR6389897,GTM,2011,2011
SRR6389898,GTM,2011,2011
SRR6389899,GTM,2010,2010
SRR6389900,GTM,2011,2011
SRR6389901,GTM,2010,2010
SRR6389902,GTM,2010,2010
SRR6389903,GTM,2010,2010
SRR6389904,GTM,2011,2011
SRR6389905,GTM,2011,2011
SRR6389906,GTM,2011,2011
SRR6389907,GTM,2010,2010
SRR6389908,GTM,2010,2010
SRR6389909,GTM,2010,2010
SRR6389910,GTM,2011,2011
SRR6389911,GTM,2011,2011
SRR6480313,IDN,2014,2014
SRR6480317,IDN,2014,2014
SRR6480320,IDN,2014,2014
SRR6480321,IDN,2014,2014
SRR6480322,IDN,2014,2014
SRR6480328,IDN,2014,2014
SRR6480330,IDN,2015,2015
SRR6480331,IDN,2013,2013
SRR6480332,IDN,2014,2014
SRR6480335,IDN,2014,2014
SRR6480337,IDN,2014,2014
SRR6480338,IDN,2014,2014
SRR6480339,IDN,2008,2008
SRR6480340,IDN,2014,2014
SRR6480341,IDN,2014,2014
SRR6480342,IDN,2014,2014
SRR6480345,IDN,2014,2014
SRR6480350,IDN,2015,2015
SRR6480351,IDN,2015,2015
SRR6480352,IDN,2015,2015
SRR6480353,IDN,2006-2015,2006
SRR6480354,IDN,2015,2015
SRR6480355,IDN,2006-2015,2006
SRR6480357,IDN,2006-2015,2006
SRR6480359,IDN,2006-2015,2006
SRR6480360,IDN,2015,2015
SRR6480361,IDN,2006-2015,2006
SRR6480362,IDN,2015,2015
SRR6480363,IDN,2008,2008
SRR6480365,IDN,2007,2007
SRR6480366,IDN,2008,2008
SRR6480368,IDN,2008,2008
SRR6480369,IDN,2008,2008
SRR6480370,IDN,2012,2012
SRR6480371,IDN,2009,2009
SRR6480372,IDN,2012,2012
SRR6480373,IDN,2008,2008
SRR6480376,IDN,2007,2007
SRR6480377,IDN,2014,2014
SRR6480378,IDN,2008,2008
SRR6480379,IDN,2014,2014
SRR6480380,IDN,2014,2014
SRR6480383,IDN,2014,2014
SRR6480385,IDN,2009,2009
SRR6480387,IDN,2014,2014
SRR6480393,IDN,2014,2014
SRR6480395,IDN,2007,2007
SRR6480396,IDN,2010,2010
SRR6480397,IDN,2009,2009
SRR6480398,IDN,2013,2013
SRR6480399,IDN,2014,2014
SRR6480400,IDN,2014,2014
SRR6480401,IDN,2014,2014
SRR6480404,IDN,2010,2010
SRR6480405,IDN,2010,2010
SRR6480407,IDN,2007,2007
SRR6480408,IDN,2014,2014
SRR6480409,IDN,2015,2015
SRR6480410,IDN,2006-2015,2006
SRR6480411,IDN,2015,2015
SRR6480412,IDN,2006-2015,2006
SRR6480414,IDN,2013,2013
SRR6480415,IDN,2015,2015
SRR6480416,IDN,2010,2010
SRR6480417,IDN,2015,2015
SRR6480418,IDN,2006-2015,2006
SRR6480419,IDN,2014,2014
SRR6480420,IDN,2015,2015
SRR6480421,IDN,2014,2014
SRR6480424,IDN,2012,2012
SRR6480427,IDN,2014,2014
SRR6480430,IDN,2013,2013
SRR6480431,IDN,2014,2014
SRR6480432,IDN,2012,2012
SRR6480433,IDN,2009,2009
SRR6480434,IDN,2011,2011
SRR6480435,IDN,2013,2013
SRR6480436,IDN,2008,2008
SRR6480437,IDN,2011,2011
SRR6480438,IDN,2006-2015,2006
SRR6480439,IDN,2012,2012
SRR6480441,IDN,2014,2014
SRR6480444,IDN,2014,2014
SRR6480445,IDN,2007,2007
SRR6480446,IDN,2014,2014
SRR6480448,IDN,2008,2008
SRR6480449,IDN,2014,2014
SRR6480450,IDN,2006-2015,2006
SRR6480451,IDN,2015,2015
SRR6480452,IDN,2007,2007
SRR6480453,IDN,2015,2015
SRR6480454,IDN,2008,2008
SRR6480455,IDN,2008,2008
SRR6480456,IDN,2011,2011
SRR6480457,IDN,2011,2011
SRR6480458,IDN,2006-2015,2006
SRR6480459,IDN,2015,2015
SRR6480461,IDN,2015,2015
SRR6480462,IDN,2014,2014
SRR6480464,IDN,2006-2015,2006
SRR6480465,IDN,2014,2014
SRR6480466,IDN,2008,2008
SRR6480468,IDN,2008,2008
SRR6480469,IDN,2011,2011
SRR6480470,IDN,2006-2015,2006
SRR6480471,IDN,2011,2011
SRR6480472,IDN,2008,2008
SRR6480473,IDN,2012,2012
SRR6480475,IDN,2008,2008
SRR6480476,IDN,2011,2011
SRR6480478,IDN,2008,2008
SRR6480479,IDN,2010,2010
SRR6480480,IDN,2010,2010
SRR6480482,IDN,2012,2012
SRR6480483,IDN,2011,2011
SRR6480485,IDN,2013,2013
SRR6480486,IDN,2011,2011
SRR6480487,IDN,2012,2012
SRR6480488,IDN,2011,2011
SRR6480489,IDN,2008,2008
SRR6480490,IDN,2008,2008
SRR6480491,IDN,2012,2012
SRR6480492,IDN,2008,2008
SRR6480495,IDN,2015,2015
SRR6480496,IDN,2006-2015,2006
SRR6480498,IDN,2006-2015,2006
SRR6480500,IDN,2008,2008
SRR6480501,IDN,2012,2012
SRR6480503,IDN,2006-2015,2006
SRR6480505,IDN,2006-2015,2006
SRR6480508,IDN,2009,2009
SRR6480510,IDN,2014,2014
SRR6480513,IDN,2015,2015
SRR6480516,IDN,2014,2014
SRR6480517,IDN,2014,2014
SRR6480518,IDN,2014,2014
SRR6480521,IDN,2013,2013
SRR6480523,IDN,2006-2015,2006
SRR6480525,IDN,2008,2008
SRR6480526,IDN,2013,2013
SRR6480527,IDN,2011,2011
SRR6480528,IDN,2007,2007
SRR6480529,IDN,2006-2015,2006
SRR6480530,IDN,2006-2015,2006
SRR6480531,IDN,2006-2015,2006
SRR6480532,IDN,2006-2015,2006
SRR6480533,IDN,2006-2015,2006
SRR6480534,IDN,2006-2015,2006
SRR6480535,IDN,2006-2015,2006
SRR6480536,IDN,2006-2015,2006
SRR6480537,IDN,2011,2011
SRR6480539,IDN,2006-2015,2006
SRR6480540,IDN,2015,2015
SRR6480541,IDN,2006-2015,2006
SRR6480543,IDN,2011,2011
SRR6480545,IDN,2006-2015,2006
SRR6480546,IDN,2006-2015,2006
SRR6480547,IDN,2006-2015,2006
SRR6480548,IDN,2006-2015,2006
SRR6480549,IDN,2006-2015,2006
SRR6480550,IDN,2006-2015,2006
SRR6480551,IDN,2006-2015,2006
SRR6480553,IDN,2014,2014
SRR6480555,IDN,2009,2009
SRR6480558,IDN,2015,2015
SRR6480559,IDN,2015,2015
SRR6480560,IDN,2014,2014
SRR6480561,IDN,2014,2014
SRR6480562,IDN,2007,2007
SRR6480563,IDN,2014,2014
SRR6480564,IDN,2014,2014
SRR6480565,IDN,2012,2012
SRR6480566,IDN,2011,2011
SRR6480567,IDN,2006-2015,2006
SRR6480568,IDN,2006-2015,2006
SRR6480570,IDN,2006-2015,2006
SRR6480571,IDN,2006-2015,2006
SRR6480572,IDN,2006-2015,2006
SRR6480573,IDN,2006-2015,2006
SRR6480574,IDN,2006-2015,2006
SRR6480575,IDN,2006-2015,2006
SRR6480576,IDN,2006-2015,2006
SRR6480577,IDN,2006-2015,2006
SRR6480578,IDN,2015,2015
SRR6480579,IDN,2006-2015,2006
SRR6480580,IDN,2006-2015,2006
SRR6480581,IDN,2006-2015,2006
SRR6480582,IDN,2006-2015,2006
SRR6480584,IDN,2012,2012
SRR6480585,IDN,2013,2013
SRR6480586,IDN,2006-2015,2006
SRR6480587,IDN,2006-2015,2006
SRR6480589,IDN,2006-2015,2006
SRR6480591,IDN,2006-2015,2006
SRR6480592,IDN,2006-2015,2006
SRR6480593,IDN,2006-2015,2006
SRR6480594,IDN,2014,2014
SRR6480595,IDN,2009,2009
SRR6480596,IDN,2014,2014
SRR6480598,IDN,2014,2014
SRR6480599,IDN,2014,2014
SRR6480602,IDN,2014,2014
SRR6480604,IDN,2014,2014
SRR6480605,IDN,2009,2009
SRR6480606,IDN,2008,2008
SRR6480607,IDN,2014,2014
SRR6480608,IDN,2011,2011
SRR6480609,IDN,2008,2008
SRR6480612,IDN,2012,2012
SRR6480613,IDN,2006-2015,2006
SRR6480614,IDN,2006-2015,2006
SRR6480615,IDN,2006-2015,2006
SRR6480616,IDN,2006-2015,2006
SRR6480618,IDN,2014,2014
SRR6480620,IDN,2013,2013
SRR6480621,IDN,2014,2014
SRR6480623,IDN,2009,2009
SRR6480624,IDN,2008,2008
SRR6480625,IDN,2006-2015,2006
SRR6480626,IDN,2010,2010
SRR6480627,IDN,2010,2010
SRR6480631,IDN,2008,2008
SRR6480632,IDN,2007,2007
SRR10808321,IDN,2014-07-23,2014
SRR10808332,IDN,2014-06-17,2014
SRR10808343,IDN,2014-06-17,2014
SRR10808354,IDN,2014-06-16,2014
SRR10808355,IDN,2014-03-14,2014
SRR10808448,IDN,2016-06-03,2016
SRR10808449,IDN,2016-02-24,2016
SRR10808450,IDN,2016-02-23,2016
SRR10808451,IDN,2016-02-17,2016
SRR10808452,IDN,2016-02-16,2016
SRR10808457,IDN,2014-08-06,2014
SRR10808490,IDN,2014-06-27,2014
SRR10808524,IDN,2014-03-24,2014
SRR10808546,IDN,2014-07-02,2014
SRR10808568,IDN,2014-06-02,2014
SRR10808612,IDN,2014-08-05,2014
SRR10808634,IDN,2014-07-17,2014
SRR10808635,IDN,2014-03-24,2014
SRR10808646,IDN,2014-07-04,2014
SRR10808668,IDN,2014-07-02,2014
SRR10808679,IDN,2014-06-25,2014
SRR10808701,IDN,2014-06-27,2014
SRR10808708,IDN,2015-01-13,2015
SRR10808709,IDN,2015-01-12,2015
SRR10808715,IDN,2014-12-29,2014
SRR10808716,IDN,2014-12-29,2014
SRR10808722,IDN,2015-02-02,2015
SRR10808723,IDN,2015-02-10,2015
SRR10808724,IDN,2015-03-17,2015
SRR10808725,IDN,2014-12-12,2014
SRR10808726,IDN,2014-12-12,2014
SRR10808727,IDN,2014-12-09,2014
SRR10808728,IDN,2014-04-17,2014
SRR10808729,IDN,2014-12-12,2014
SRR10808731,IDN,2014-12-04,2014
SRR10808734,IDN,2014-11-28,2014
SRR10808736,IDN,2014-11-25,2014
SRR10808737,IDN,2014-11-20,2014
SRR10808738,IDN,2014-11-24,2014
SRR10808740,IDN,2014-11-21,2014
SRR10808744,IDN,2014-11-12,2014
SRR10808750,IDN,2014-04-16,2014
SRR10808751,IDN,2014-10-16,2014
SRR10808753,IDN,2014-10-16,2014
SRR10808754,IDN,2014-10-17,2014
SRR10808755,IDN,2014-10-16,2014
SRR10808757,IDN,2014-10-08,2014
